,OLDID,VILLAGE,AREA,Type,LatGRS,LongGRS,Y_LO,X_LO,ORTHOH,lzon,SURVREC
2413,9/160,MABUTSANE,2423,BM,-24.3903605,23.528389166666667,-53643.761,2698335.1780000003,1092.69,23.0,915
2416,9/163,MABUTSANE,2423,BM,-24.374232555555555,23.528322027777776,-53643.761,2696548.699,1095.43,23.0,915
2447,9/193,MABUTSANE,2423,BM,-24.10021133333333,23.08778975,-8967.909,2666098.021,1092.47,23.0,959
2479,9/226,KANG,2322,BM,-23.67584769444445,22.80195455555556,20159.47,2619107.739,1132.56,23.0,914
2481,9/228,KANG,2322,BM,-23.667251805555555,22.77149361111111,23268.19100000001,2618160.33,1137.74,23.0,914
2482,9/229,KANG,2222,BM,-22.66565752777777,22.756446027777777,24988.103,2507238.616,1139.13,23.0,914
2737,Abingdon,,2523,TRIG,-25.516785805555557,23.6868055,-69082.789,2823188.8,1070.6,23.0,
2738,AMESO,,2326,TRIG,-23.11521963007081,26.835269858278732,16836.58,2557008.872,,27.0,
2744,BARM001,GABORONE NORTH,2425,RM,-24.641748083333333,25.911583027777777,-92328.88,2726382.85,992.8,25.0,307
2745,BARM002,GABORONE NORTH,2425,RM,-24.642491888888888,25.917075416666663,-92884.43,2726468.95,991.53,25.0,307
2746,BARM003A,GABORONE NORTH,2425,RM,-24.643226972222223,25.920798361111117,-93260.83,2726552.9,991.25,25.0,307
2747,BARM004,GABORONE NORTH,2425,RM,-24.643924444444444,25.92757213888889,-93946.14,2726634.78,990.68,25.0,307
2748,BARM005,GABORONE NORTH,2425,RM,-24.64445844444444,25.933030444444444,-94498.38,2726697.68,998.82,25.0,307
2749,BARM006,GABORONE NORTH,2425,RM,-24.64534102777778,25.93972133333333,-95175.15,2726800.07,986.49,25.0,307
2750,BARM007,GABORONE NORTH,2425,RM,-24.63467013888889,25.908842888888888,-92056.63,2725596.94,992.5,25.0,307
2751,BARM008,GABORONE NORTH,2425,RM,-24.63062758333333,25.91295708333333,-92476.19,2725151.88,997.18,25.0,307
2752,BARM009,GABORONE NORTH,2425,RM,-24.62613136111111,25.91711680555556,-92900.72,2724656.61,1001.58,25.0,307
2753,BARM011,GABORONE NORTH,2425,RM,-24.635451166666662,25.916339277777777,-92815.1,2725688.5,993.79,25.0,307
2754,BARM012,GABORONE NORTH,2425,RM,-24.63210538888889,25.92093702777778,-93283.13,2725320.98,993.74,25.0,307
2755,BARM013,GABORONE NORTH,2425,RM,-24.627746444444444,25.92511508333333,-93709.44,2724840.95,997.44,25.0,307
2756,BARM014A,GABORONE NORTH,2425,RM,-24.62410963888889,25.9285155,-94056.49,2724440.4,998.89,25.0,307
2757,BARM015,GABORONE NORTH,2425,RM,-24.62145,25.93073261111111,-94283.0,2724147.29,997.7,25.0,307
2758,BARM016,GABORONE NORTH,2425,RM,-24.646217611111112,25.94620013888889,-95830.44,2726901.68,979.9,25.0,307
2759,BARM017,GABORONE NORTH,2425,RM,-24.639488277777776,25.92182980555556,-93368.04,2726139.44,984.41,25.0,307
2760,BARM020,GABORONE NORTH,2425,RM,-24.618695777777777,25.926090916666663,-93815.01,2723839.01,1000.54,25.0,307
2761,BARM021,GABORONE NORTH,2425,RM,-24.61449475,25.92860105555556,-94072.35,2723375.35,997.56,25.0,307
2762,BARM022,GABORONE NORTH,2425,RM,-24.61037275,25.931423833333334,-94361.31,2722920.66,994.33,25.0,307
2763,BARM023,GABORONE NORTH,2425,RM,-24.60656855555556,25.935706444444445,-94797.9,2722502.19,988.92,25.0,307
2764,BARM024,GABORONE NORTH,2425,RM,-24.60263280555556,25.93882038888889,-95116.25,2722068.35,988.25,25.0,307
2765,BARM025,GABORONE NORTH,2425,RM,-24.62800647222222,25.928166472222223,-94018.23,2724871.84,994.0,25.0,307
2766,BARM026,GABORONE NORTH,2425,RM,-24.632146277777775,25.92916616666667,-94116.36,2725331.12,990.96,25.0,307
2767,BARM027,GABORONE NORTH,2425,RM,-24.635819527777777,25.928199722222224,-94015.75,2725737.37,982.39,25.0,307
2768,BARM028,GABORONE NORTH,2425,RM,-24.59839433333333,25.942940888888888,-95536.8,2721601.68,984.94,25.0,307
2769,BARM029,GABORONE NORTH,2425,RM,-24.60268441666667,25.948839777777778,-96130.99,2722081.03,980.81,25.0,307
2770,BARM030,GABORONE NORTH,2425,RM,-24.60523688888889,25.952347222222222,-96484.27,2722366.24,979.09,25.0,307
2771,BARM031,GABORONE NORTH,2425,RM,-24.631724138888888,25.93434033333333,-94640.6,2725287.91,989.17,25.0,307
2772,BARM032,GABORONE NORTH,2425,RM,-24.63215075,25.938327416666667,-95044.0,2725337.92,986.64,25.0,307
2773,BARM033,GABORONE NORTH,2425,RM,-24.63286138888889,25.945051944444444,-95724.37,2725421.31,981.4,25.0,307
2774,BARM034,GABORONE NORTH,2425,RM,-24.63974261111111,25.94955572222222,-96175.14,2726186.74,978.47,25.0,307
2775,BARM035,GABORONE NORTH,2425,RM,-24.64065861111111,25.94011986111111,-95219.05,2726281.64,980.23,25.0,307
2776,BARM036,GABORONE NORTH,2425,RM,-24.635411722222223,25.934646861111112,-94668.86,2725696.62,981.14,25.0,307
2777,BARM037,GABORONE NORTH,2425,RM,-24.635362194444443,25.9567325,-96905.18,2725706.53,975.17,25.0,307
2778,BARM038,GABORONE NORTH,2425,RM,-24.63219627777778,25.95808208333333,-97044.28,2725356.77,972.1,25.0,307
2779,BARM039,GABORONE NORTH,2425,RM,-24.62184833333333,25.964397388888887,-97691.8,2724214.92,972.76,25.0,307
2780,BARM040,GABORONE NORTH,2425,RM,-24.619751861111112,25.967787305555557,-98036.72,2723985.09,973.16,25.0,307
2781,BARM041,GABORONE NORTH,2425,RM,-24.61685427777778,25.970416305555556,-98305.22,2723665.98,967.48,25.0,307
2782,BARM042,GABORONE NORTH,2425,RM,-24.621956416666663,25.95460263888889,-96699.84,2724219.97,976.01,25.0,557
2783,BARM043,GABORONE NORTH,2425,RM,-24.619057666666667,25.95019347222222,-96255.56,2723895.76,981.61,25.0,557
2784,BARM046,GABORONE NORTH,2425,RM,-24.610651222222224,25.93740744444445,-94967.09,2722955.63,991.64,25.0,557
2785,BARM048,GABORONE NORTH,2425,RM,-24.618372611111116,25.937592416666668,-94979.99,2723811.11,994.84,25.0,557
2786,BARM049,GABORONE NORTH,2425,RM,-24.62006530555556,25.9415225,-95376.7,2724001.34,990.02,25.0,557
2787,BARM050,GABORONE NORTH,2425,RM,-24.621104555555554,25.943933444444443,-95620.06,2724118.14,986.58,25.0,557
2788,BARM053,GABORONE NORTH,2425,RM,-24.625791694444445,25.954812916666665,-96718.18,2724644.98,971.96,25.0,557
2789,BARM054,GABORONE NORTH,2425,RM,-24.62340925,25.931006166666663,-94309.23,2724364.52,997.59,25.0,557
2790,BARM055,GABORONE NORTH,2425,RM,-24.624498222222226,25.933085166666668,-94518.94,2724486.58,995.6,25.0,557
2791,BARM056,GABORONE NORTH,2425,RM,-24.624923722222224,25.935459277777777,-94759.03,2724535.35,992.85,25.0,557
2792,BARM057,GABORONE NORTH,2425,RM,-24.626248888888888,25.937695833333333,-94984.51,2724683.69,991.52,25.0,557
2793,BARM058,GABORONE NORTH,2425,RM,-24.626266861111112,25.940555083333333,-95274.03,2724687.66,988.37,25.0,557
2794,BARM059,GABORONE NORTH,2425,RM,-24.62624080555556,25.94406111111111,-95629.08,2724687.21,983.4,25.0,557
2795,BARM060,GABORONE NORTH,2425,RM,-24.62621683333333,25.947815527777777,-96009.28,2724687.17,979.99,25.0,557
2796,BARM061,GABORONE NORTH,2425,RM,-24.62707655555556,25.9506215,-96292.76,2724784.37,975.09,25.0,557
2797,BARM062,GABORONE NORTH,2425,RM,-24.62737908333333,25.95478961111111,-96714.6,2724820.81,969.29,25.0,557
2798,BARM065,GABORONE NORTH,2425,RM,-24.61959413888889,25.937076277777777,-94926.8,2723946.07,994.36,25.0,557
2799,BARM067,GABORONE NORTH,2425,RM,-24.624647083333333,25.937018388888887,-94917.12,2724505.78,991.07,25.0,557
2800,BARM072,GABORONE NORTH,2425,RM,-24.620081388888888,25.944657694444444,-95694.18,2724005.3,986.78,25.0,
2801,BARM076,GABORONE NORTH,2425,RM,-24.621792222222226,25.93294488888889,-94506.77,2724186.72,995.63,25.0,
2802,BARM080,GABORONE NORTH,2425,RM,-24.610936444444445,25.96146805555556,-97403.61,2723004.05,972.67,25.0,
2803,BARM081,GABORONE NORTH,2425,RM,-24.61462252777778,25.95861894444444,-97112.22,2723410.37,974.39,25.0,
2804,BARM082,GABORONE NORTH,2425,RM,-24.61756013888889,25.956176944444444,-96862.65,2723734.07,978.72,25.0,
2805,BARM083,GABORONE NORTH,2425,RM,-24.621196583333333,25.957463277777777,-96990.11,2724137.81,972.87,25.0,
2806,BARM084,GABORONE NORTH,2425,RM,-24.61061266666667,25.953324972222223,-96579.17,2722962.44,983.68,25.0,
2807,BARM085,GABORONE NORTH,2425,RM,-24.60926483333333,25.951596388888888,-96405.14,2722811.92,981.59,25.0,
2808,BARM086,GABORONE NORTH,2425,RM,-24.606248222222224,25.94767016666667,-96009.81,2722475.0,983.57,25.0,
2809,BARM087,GABORONE NORTH,2425,RM,-24.60389636111111,25.94463222222222,-95703.92,2722212.35,983.01,25.0,
2810,BARM088,GABORONE NORTH,2425,RM,-24.601187666666668,25.941099916666666,-95348.22,2721909.84,983.75,25.0,
2811,BARM089,GABORONE NORTH,2425,RM,-24.60967888888889,25.944396722222223,-95675.67,2722852.76,988.32,25.0,
2812,BARM090,GABORONE NORTH,2425,RM,-24.612342,25.94838125,-96077.17,2723150.55,985.34,25.0,
2813,BARM091,GABORONE NORTH,2425,RM,-24.61439755555556,25.951455527777775,-96386.94,2723380.41,982.16,25.0,
2814,BARM092,GABORONE NORTH,2425,RM,-24.61196513888889,25.95508386111111,-96756.26,2723113.5,981.35,25.0,
2815,BARM10,GABORONE NORTH,2425,RM,-24.63129341666667,25.91740533333333,-92926.12,2725228.64,995.8,25.0,307
2816,BARM100,GABORONE NORTH,2425,RM,-24.60847652777778,25.95337386111111,-96585.76,2722725.84,980.49,25.0,
2817,BARM101,GABORONE NORTH,2425,RM,-24.60711266666667,25.95165536111111,-96412.76,2722573.55,979.62,25.0,
2818,BARM102,GABORONE NORTH,2425,RM,-24.60584125,25.94993480555556,-96239.48,2722431.5,981.43,25.0,
2819,BARM103,GABORONE NORTH,2425,RM,-24.60466025,25.94831263888889,-96076.09,2722299.54,982.24,25.0,
2820,BARM104,GABORONE NORTH,2425,RM,-24.603389194444446,25.94664113888889,-95907.77,2722157.57,981.63,25.0,
2821,BARM105,GABORONE NORTH,2425,RM,-24.60193783333333,25.944772027777777,-95719.57,2721995.49,980.67,25.0,
2822,BARM106,GABORONE NORTH,2425,RM,-24.60057791666667,25.943000527777777,-95541.18,2721843.61,981.94,25.0,
2823,BARM107,GABORONE NORTH,2425,RM,-24.603269361111117,25.94034575,-95270.26,2722139.92,983.53,25.0,
2824,BARM108,GABORONE NORTH,2425,RM,-24.604889916666668,25.94213483333333,-95450.23,2722320.68,984.49,25.0,
2825,BARM109,GABORONE NORTH,2425,RM,-24.60632152777778,25.94412230555556,-95650.43,2722480.65,986.41,25.0,
2826,BARM110,GABORONE NORTH,2425,RM,-24.60796313888889,25.94597413888889,-95836.73,2722663.79,985.76,25.0,
2827,BARM111,GABORONE NORTH,2425,RM,-24.60934375,25.947963861111116,-96037.19,2722818.12,983.86,25.0,
2828,BARM112,GABORONE NORTH,2425,RM,-24.610814222222224,25.94990138888889,-96232.29,2722982.37,983.77,25.0,
2829,BARM113,GABORONE NORTH,2425,RM,-24.614239194444448,25.94724102777778,-95960.25,2723359.92,987.36,25.0,
2830,BARM114,GABORONE NORTH,2425,RM,-24.61563761111111,25.94927061111111,-96164.72,2723516.25,984.0,25.0,
2831,BARM115,GABORONE NORTH,2425,RM,-24.61703933333333,25.95129927777778,-96369.09,2723672.95,981.09,25.0,
2832,BARM116,GABORONE NORTH,2425,RM,-24.618446083333332,25.953331277777774,-96573.79,2723830.21,979.49,25.0,
2833,BARM117,GABORONE NORTH,2425,RM,-24.619845166666668,25.955355861111112,-96777.74,2723986.62,977.28,25.0,
2834,BARM118,GABORONE NORTH,2425,RM,-24.62093713888889,25.952541527777772,-96491.9,2724105.61,978.72,25.0,
2835,BARM119,GABORONE NORTH,2425,RM,-24.623088,25.95502630555556,-96741.87,2724345.62,974.91,25.0,
2836,BARM120,GABORONE NORTH,2425,RM,-24.62570680555556,25.954549472222222,-96691.57,2724635.39,972.81,25.0,
2837,BARM121,GABORONE NORTH,2425,RM,-24.627328416666668,25.955561305555555,-96792.78,2724815.74,968.0,25.0,
2838,BARM122,GABORONE NORTH,2425,RM,-24.625535444444445,25.960828444444445,-97327.53,2724620.84,969.09,25.0,
2839,BARM123,GABORONE NORTH,2425,RM,-24.623599666666667,25.95887919444444,-97131.64,2724405.02,970.83,25.0,
2840,BARM124,GABORONE NORTH,2425,RM,-24.621510861111112,25.95795180555556,-97039.34,2724172.97,971.85,25.0,
2841,BARM125,GABORONE NORTH,2425,RM,-24.61925836111111,25.958098555555555,-97055.94,2723923.55,972.93,25.0,
2842,BARM126,GABORONE NORTH,2425,RM,-24.61702575,25.95774975,-97022.34,2723675.98,977.44,25.0,
2843,BARM127,GABORONE NORTH,2425,RM,-24.61565213888889,25.956835972222223,-96930.86,2723523.17,976.02,25.0,
2844,BARM128,GABORONE NORTH,2425,RM,-24.61446411111111,25.955128916666663,-96758.9,2723390.36,978.28,25.0,
2845,BARM129,GABORONE NORTH,2425,RM,-24.613386944444446,25.95364375,-96609.32,2723269.99,981.79,25.0,
2846,BARM130,GABORONE NORTH,2425,RM,-24.612220972222225,25.95210813888889,-96454.7,2723139.75,984.16,25.0,
2847,BARM131,GABORONE NORTH,2425,RM,-24.60507455555556,25.946154916666668,-95857.24,2722343.93,983.9,25.0,
2848,BARM132,GABORONE NORTH,2425,RM,-24.60264227777778,25.94299436111111,-95538.99,2722072.29,981.58,25.0,
2849,BARM133,GABORONE NORTH,2425,RM,-24.607753694444447,25.9496405,-96208.21,2722643.15,981.83,25.0,
2850,BARM134,GABORONE NORTH,2425,RM,-24.615996222222225,25.95384483333333,-96627.68,2723559.18,978.96,25.0,
2851,BARM135,GABORONE NORTH,2425,RM,-24.607541583333333,25.955510083333333,-96802.83,2722623.77,978.26,25.0,
2852,BARM136,GABORONE NORTH,2425,RM,-24.606389916666668,25.953928444444443,-96643.53,2722495.08,977.5,25.0,
2853,BARM137,GABORONE NORTH,2425,RM,-24.603962083333336,25.950591916666667,-96307.47,2722223.79,979.59,25.0,
2854,BARM138,GABORONE NORTH,2425,RM,-24.6011045,25.9470175,-95947.63,2721904.74,979.11,25.0,
2855,BARM139,GABORONE NORTH,2425,RM,-24.599754916666665,25.944983611111116,-95742.66,2721753.82,980.28,25.0,
2856,BB539,,1925,BPILL,-19.002979416666665,25.98900875,-104175.83,2101996.25,1000.0,25.0,
2857,BB540,,1825,BPILL,-18.99845002777778,25.98854675,-104130.0,2101494.55,1000.0,25.0,
2858,BB541,,1825,BPILL,-18.99016325,25.987054472222223,-103978.0,2100576.28,1000.0,25.0,
2859,BB542,,1825,BPILL,-18.98690483333333,25.986436277777777,-103914.92,2100215.19,1000.0,25.0,
2860,BB543,,1825,BPILL,-18.982192138888887,25.986452083333333,-103919.51,2099693.48,1000.0,25.0,
2861,BB544,,1825,BPILL,-18.97322813888889,25.98477077777778,-103747.99,2098700.13,1000.0,25.0,
2862,BB545,,1825,BPILL,-18.97094483333333,25.98130433333333,-103384.31,2098445.32,1000.0,25.0,
2863,BB546,,1825,BPILL,-18.969263166666664,25.98054897222222,-103305.79,2098258.71,1000.0,25.0,
2864,BB547,,1825,BPILL,-18.96584202777778,25.977637833333333,-103001.28,2097878.27,1000.0,25.0,
2865,BB548,,1825,BPILL,-18.96083238888889,25.97462113888889,-102686.61,2097321.92,1000.0,25.0,
2866,BB549,,1825,BPILL,-18.955940194444445,25.97315808333333,-102535.5,2096779.48,1000.0,25.0,
2867,BB550,,1825,BPILL,-18.950195333333333,25.97041883333333,-102250.47,2096141.91,1000.0,25.0,
2868,BB551,,1825,BPILL,-18.94712880555556,25.969224027777777,-102126.48,2095801.74,1000.0,25.0,
2869,BB552,,1825,BPILL,-18.94357438888889,25.968291194444443,-102030.38,2095407.71,1000.0,25.0,
2870,BB553,,1825,BPILL,-18.941232666666668,25.96756022222222,-101954.8,2095148.05,1000.0,25.0,
2871,BB554,,1825,BPILL,-18.936581416666662,25.964733805555557,-101659.88,2094631.51,1000.0,25.0,
2872,BB555,,1825,BPILL,-18.93538405555556,25.963678277777777,-101549.41,2094498.35,1000.0,25.0,
2873,BB556,,1825,BPILL,-18.933631694444443,25.962849777777777,-101463.19,2094303.88,1000.0,25.0,
2874,BB557,,1825,BPILL,-18.932236444444445,25.96138875,-101310.12,2094148.58,1000.0,25.0,
2875,BB558,,1825,BPILL,-18.92836613888889,25.959390694444444,-101101.96,2093718.98,1000.0,25.0,
2876,BB559,,1825,BPILL,-18.92478583333333,25.957369694444445,-100891.2,2093321.47,1000.0,25.0,
2877,BB560,,1825,BPILL,-18.920366583333333,25.954732555555555,-100616.02,2092830.74,1000.0,25.0,
2878,BB561,,1825,BPILL,-18.91447113888889,25.95194975,-100326.36,2092176.51,1000.0,25.0,
2879,BB562,,1825,BPILL,-18.91292361111111,25.951692694444443,-100300.2,2092005.05,1000.0,25.0,
2880,BB563,,1825,BPILL,-18.91043297222222,25.94880577777778,-99997.52,2091727.69,1000.0,25.0,
2881,BB564,,1825,BPILL,-18.90786583333333,25.947038194444445,-99812.81,2091442.5,1000.0,25.0,
2882,BB565,,1825,BPILL,-18.9032505,25.941744111111117,-99257.74,2090928.59,1000.0,25.0,
2883,BB566,,1825,BPILL,-18.90133636111111,25.939821277777774,-99056.27,2090715.61,1000.0,25.0,
2884,BB567,,1825,BPILL,-18.90051947222222,25.9383075,-98897.25,2090624.33,1000.0,25.0,
2885,BB568,,1825,BPILL,-18.90033647222222,25.93445172222222,-98491.09,2090601.92,1000.0,25.0,
2886,BB569,,1825,BPILL,-18.900187805555557,25.92805336111111,-97817.01,2090581.91,1000.0,25.0,
2887,BB570,,1825,BPILL,-18.89900722222222,25.923493972222225,-97337.29,2090448.7,1000.0,25.0,
2888,BB571,,1825,BPILL,-18.894524166666667,25.918561472222223,-96820.15,2089949.71,1000.0,25.0,
2889,BB572,,1825,BPILL,-18.89168063888889,25.913750888888888,-96314.89,2089632.3,1000.0,25.0,
2890,BB573,,1825,BPILL,-18.887813,25.90612794444444,-95513.85,2089200.01,1000.0,25.0,
2891,BB574,,1825,BPILL,-18.88322136111111,25.90163561111111,-95043.07,2088689.29,1000.0,25.0,
2892,BB575,,1825,BPILL,-18.87778588888889,25.893939805555554,-94235.16,2088083.46,1000.0,25.0,
2893,BB576,,1825,BPILL,-18.87391511111111,25.887661916666666,-93575.75,2087651.63,1000.0,25.0,
2894,BB577,,1825,BPILL,-18.871301305555555,25.884786277777778,-93274.16,2087360.76,1000.0,25.0,
2895,BB578,,1825,BPILL,-18.866401250000003,25.87869086111111,-92634.5,2086815.12,1000.0,25.0,
2896,BB579,,1825,BPILL,-18.864238472222222,25.877046555555555,-92462.4,2086574.84,1000.0,25.0,
2897,BB580,,1825,BPILL,-18.86157683333333,25.873445694444445,-92084.37,2086278.32,1000.0,25.0,
2898,BB581,,1825,BPILL,-18.85880266666667,25.868606416666665,-91575.87,2085968.71,1000.0,25.0,
2899,BB582,,1825,BPILL,-18.858534666666667,25.86627788888889,-91330.61,2085937.84,1000.0,25.0,
2900,BB583,,1825,BPILL,-18.854963694444447,25.860432666666668,-90716.5,2085539.53,1000.0,25.0,
2901,BB584,,1825,BPILL,-18.85556488888889,25.85776738888889,-90435.28,2085604.72,1000.0,25.0,
2902,BB585,,1825,BPILL,-18.85443752777778,25.85393463888889,-90031.94,2085477.97,1000.0,25.0,
2903,BB586,,1825,BPILL,-18.85202991666667,25.85197263888889,-89826.44,2085210.45,1000.0,25.0,
2904,BB587,,1825,BPILL,-18.84926513888889,25.85005763888889,-89626.08,2084903.42,1000.0,25.0,
2905,BB588,,1825,BPILL,-18.848290916666667,25.84685880555556,-89289.45,2084793.96,1000.0,25.0,
2906,BB589,,1825,BPILL,-18.846580916666664,25.843951194444443,-88983.9,2084603.2,1000.0,25.0,
2907,BB590,,1825,BPILL,-18.846180333333333,25.840064,-88574.41,2084556.91,1000.0,25.0,
2908,BB591,,1825,BPILL,-18.845321833333333,25.837529194444443,-88307.7,2084460.61,1000.0,25.0,
2909,BB592,,1825,BPILL,-18.842800805555555,25.834604638888887,-88000.77,2084180.08,1000.0,25.0,
2910,BB593,,1825,BPILL,-18.83736738888889,25.82519197222222,-87011.48,2083573.96,1000.0,25.0,
2911,BB594,,1825,BPILL,-18.83080563888889,25.822214444444445,-86701.01,2082846.12,1000.0,25.0,
2912,BB595,,1825,BPILL,-18.82856163888889,25.82145197222222,-86621.79,2082597.34,1000.0,25.0,
2913,BB596,,1825,BPILL,-18.82282261111111,25.82162747222222,-86643.23,2081962.12,1000.0,25.0,
2914,BB597,,1825,BPILL,-18.819286194444445,25.82152613888889,-86634.36,2081570.59,1000.0,25.0,
2915,BB598,,1825,BPILL,-18.81473730555556,25.820532944444444,-86531.99,2081066.55,1000.0,25.0,
2916,BB599,,1825,BPILL,-18.812578944444446,25.820203527777775,-86498.37,2080827.46,1000.0,25.0,
2917,BB600,,1825,BPILL,-18.80835280555556,25.81952377777778,-86428.87,2080359.3,1000.0,25.0,
2918,BB601,,1825,BPILL,-18.80580613888889,25.818253916666663,-86296.3,2080076.77,1000.0,25.0,
2919,BB602,,1825,BPILL,-18.802262722222224,25.815596305555555,-86017.93,2079683.23,1000.0,25.0,
2920,BB603,,1825,BPILL,-18.80040719444445,25.81416077777778,-85867.53,2079477.13,1000.0,25.0,
2921,BB604,,1825,BPILL,-18.798698833333336,25.81338016666667,-85786.1,2079287.64,1000.0,25.0,
2922,BB605,,1825,BPILL,-18.794818861111118,25.808989944444445,-85325.21,2078856.02,1000.0,25.0,
2923,BB606,,1825,BPILL,-18.78992888888889,25.805966916666662,-85008.95,2078313.26,1000.0,25.0,
2924,BB607,,1825,BPILL,-18.78479838888889,25.80475,-84883.22,2077744.74,1000.0,25.0,
2925,BB608,,1825,BPILL,-18.768585555555557,25.800799611111117,-84474.79,2075948.13,1000.0,25.0,
2926,BB609,,1825,BPILL,-18.76454575,25.799047722222223,-84292.07,2075500.1,1000.0,25.0,
2927,BB610,,1825,BPILL,-18.75934225,25.79878155555556,-84266.59,2074923.96,1000.0,25.0,
2928,BB611,,1825,BPILL,-18.75827994444445,25.797734666666667,-84156.72,2074805.87,1000.0,25.0,
2929,BB612,,1825,BPILL,-18.75435977777778,25.79596494444445,-83972.04,2074371.08,1000.0,25.0,
2930,BB613,,1825,BPILL,-18.750712611111112,25.795314750000003,-83905.28,2073967.04,1000.0,25.0,
2931,BB614,,1825,BPILL,-18.74042263888889,25.794370222222224,-83810.75,2072827.52,1000.0,25.0,
2932,BB615,,1825,BPILL,-18.71991286111111,25.790167472222223,-83377.58,2070555.17,1000.0,25.0,
2933,BB616,,1825,BPILL,-18.71726325,25.790772166666667,-83442.66,2070262.15,1000.0,25.0,
2934,BB617,,1825,BPILL,-18.71197697222222,25.791063833333336,-83476.02,2069677.11,1000.0,25.0,
2935,BB618,,1825,BPILL,-18.70645783333333,25.79286613888889,-83668.84,2069067.0,1000.0,25.0,
2936,BB619,,1825,BPILL,-18.70559055555556,25.793157611111116,-83700.01,2068971.13,1000.0,25.0,
2937,BB620,,1825,BPILL,-18.702828472222222,25.79231427777778,-83612.41,2068664.98,1000.0,25.0,
2938,BB621,,1825,BPILL,-18.700976472222223,25.79181858333333,-83561.03,2068459.74,1000.0,25.0,
2939,BB622,,1825,BPILL,-18.698590972222224,25.79158225,-83537.27,2068195.56,1000.0,25.0,
2940,BB623,,1825,BPILL,-18.69433352777778,25.792495611111114,-83635.71,2067724.7,1000.0,25.0,
2941,BB624,,1825,BPILL,-18.69147886111111,25.797824472222224,-84199.27,2067411.2,1000.0,25.0,
2942,BB625,,1825,BPILL,-18.686996861111112,25.803332416666667,-84782.55,2066917.66,1000.0,25.0,
2943,BB626,,1825,BPILL,-18.685978527777777,25.80372886111111,-84824.88,2066805.12,1000.0,25.0,
2944,BB627,,1825,BPILL,-18.68387636111111,25.802092833333333,-84653.33,2066571.64,1000.0,25.0,
2945,BB628,,1825,BPILL,-18.681857472222223,25.800959444444445,-84534.76,2066347.62,1000.0,25.0,
2946,BB629,,1825,BPILL,-18.679635972222226,25.79791175,-84214.33,2066100.27,1000.0,25.0,
2947,BB630,,1825,BPILL,-18.6753015,25.796450361111116,-84062.29,2065619.77,1000.0,25.0,
2948,BB631,,1825,BPILL,-18.67222508333333,25.789076694444447,-83285.85,2065275.77,1000.0,25.0,
2949,BB632,,1825,BPILL,-18.668874666666667,25.792717722222225,-83671.64,2064906.59,1000.0,25.0,
